transaction_id,customer_id,customer_name,product_id,price,product_name,category,purchase_location,city,transaction_date,quantity,payment_method,discount,email,phone,payment_status,product_name_master,category_master,revenue,discount_amount,net_revenue
1461,350,Gregory Knapp,104,8000.0,Shoes,CLOTH,offline,Chennai,2025-08-07,4,NetBanking,0.4,4f09a15e328f19000e5811f4bccc308a2e4f775d365991c886fb30e0458a2bc5,XXXXXX3947,successful,Shoes,Clothing,32000.0,12800.0,19200.0
1462,4,Kelly Brown,110,45000.0,Microwave,HOME,online,Chennai,2025-08-15,3,NetBanking,0.2,7780f25662c3fc399eb75692de5a59dc10978f84eaa4bd4a0fcef255eebe149e,XXXXXX2599,successful,Microwave,Home Appliances,135000.0,27000.0,108000.0
1463,382,Billy Ramirez,108,15000.0,Mixer Grinder,Home Appliances,offline,Mumbai,2025-09-25,1,UPI,0.05,17dac5693954bfe4c1a96dcf261ecf3606b4aa7b9c5196ba9736b33a862b1ef4,XXXXXX3185,successful,Mixer Grinder,Home Appliances,15000.0,750.0,14250.0
1464,74,David Alvarez,108,15000.0,Mixer Grinder,Home Appliances,offline,Delhi,2025-12-12,5,UPI,0.05,a7dc05459b67af97d4f94ddf8d45f8ab4f6029f9397aec3c8213e25c720e5bc8,XXXXXX5242,successful,Mixer Grinder,Home Appliances,75000.0,3750.0,71250.0
1465,231,Jason Smith,107,50000.0,Dining Table,FURN,online,Hyderabad,2025-12-02,3,UPI,0.1,2901ac840f3357b1dbfbe360083af0c9f8722785cdd9a0d3849252d212a900e2,XXXXXX1499,successful,Dining Table,Furniture,150000.0,15000.0,135000.0
1466,728,Lisa Miller,108,15000.0,Mixer Grinder,home appliances,offline,Chennai,2025-08-05,5,Card,0.1,4fdac8377bcedb28f81b68f0a705c723fa8db723aaf81bae28160a1f37eaea1a,XXXXXX3795,successful,Mixer Grinder,Home Appliances,75000.0,7500.0,67500.0
1467,976,Paula Rogers,107,50000.0,Dining Table,furniture,offline,Chennai,2026-04-13,3,UPI,0.1,e829391271382528f66bd5466d41092ac4c3087dc195c2f5c63a9c1208d7f996,XXXXXX1725,successful,Dining Table,Furniture,150000.0,15000.0,135000.0
1468,754,Joshua Chandler,110,45000.0,Microwave,HOME,online,Mumbai,2025-09-20,5,Cash,0.4,9569e296989c97c1c11350f1f23189d13c4d6be6683b154b461f204ffdca87f2,XXXXXX7470,successful,Microwave,Home Appliances,225000.0,90000.0,135000.0
1469,535,Jamie Mann,104,8000.0,Shoes,clothing,online,Bangalore,2026-01-13,3,Card,0.35,f8155e5ac7f091d585a49145b6f851b7353e88865f59848a307935802fbcbced,XXXXXX7972,successful,Shoes,Clothing,24000.0,8400.0,15600.0
1470,556,Roger Guerrero,105,45000.0,Tv,Electronics,offline,Mumbai,2025-04-19,2,NetBanking,0.35,73d26a4985b59a560c2575ee0a51d0b5da69892dcb84ebe33d4a2d6e9b4e5d97,XXXXXX5988,successful,TV,Electronics,90000.0,31499.999999999996,58500.0
1471,867,Jeffrey Sanders,101,250000.0,Laptop,Electronics,offline,Chennai,2025-05-29,4,UPI,0.1,d0508ccbd66b3d861f68bfd7ae611b68a19824451d6a94ea025972ff64f7d3b6,XXXXXX0432,successful,Laptop,Electronics,1000000.0,100000.0,900000.0
1472,626,Tyler Martinez,101,250000.0,Laptop,Electronics,offline,Hyderabad,2025-10-30,3,Card,0.1,42933ff4c17b19688855d962071de4d9a80f609086b10e37e1165348b69b1b3f,XXXXXX7616,successful,Laptop,Electronics,750000.0,75000.0,675000.0
1473,472,Christian Jennings,105,45000.0,Tv,Electronics,offline,Chennai,2026-02-25,1,Cash,0.3,fd3390fb3ddb55ccd3ef77da175ccbd21fca55843a8a32656651ef88f0ce8707,XXXXXX1240,successful,TV,Electronics,45000.0,13500.0,31500.0
1474,750,Kristi Blackwell,106,80000.0,Sofa,FURN,online,Hyderabad,2026-02-06,3,NetBanking,0.1,c6025288e5e7d7882ac5d39ef6437e85e7dc0bfca0679ed961821ef5359e5613,XXXXXX3501,successful,Sofa,Furniture,240000.0,24000.0,216000.0
1475,743,Dorothy Davis,103,1300.0,Shirt,Clothing,offline,Delhi,2025-06-01,4,UPI,0.25,21b9256b2dc4eaec40590e7555a8db5a32f9ff4a9793e6d26de996e02d68ea36,XXXXXX3600,successful,Shirt,Clothing,5200.0,1300.0,3900.0
1476,385,Austin Love,102,70000.0,Phone,Electronics,online,Hyderabad,2025-11-03,3,NetBanking,0.2,1554c349a547a8d7445d0698d1df9cd29f1da1b41c1ef432247debefefdbad7c,XXXXXX7684,successful,Phone,Electronics,210000.0,42000.0,168000.0
1477,33,John Sullivan,104,8000.0,Shoes,clothing,offline,Hyderabad,2025-04-28,5,Cash,0.05,f8b595062c0e854de043faeda8999e8c12f003c688b74165f0ebd8822e659f93,XXXXXX9763,successful,Shoes,Clothing,40000.0,2000.0,38000.0
1478,975,Jacqueline Doyle,104,8000.0,Shoes,Clothing,online,Hyderabad,2025-08-10,1,NetBanking,0.2,afc12ad7c2b1d3b34e95b56e4b2cdf43e6f7a3cc2bb9f33f4493186fa4a36b13,XXXXXX0490,successful,Shoes,Clothing,8000.0,1600.0,6400.0
1479,532,Scott Hall,103,1300.0,Shirt,clothing,online,Hyderabad,2025-07-12,5,UPI,0.1,0d55157222b2c35b8ac7e89ca29914a8f2eea0043dc0be8cdf348f26fcdf7a88,XXXXXX1372,successful,Shirt,Clothing,6500.0,650.0,5850.0
1480,879,Andrew Johnston,104,8000.0,Shoes,clothing,online,Mumbai,2025-06-30,1,UPI,0.25,00c35cabe59c83334d07138ab1012cc4751373225292a52b8e8488d820954870,XXXXXX8466,successful,Shoes,Clothing,8000.0,2000.0,6000.0
1481,242,James Pham,104,8000.0,Shoes,CLOTH,offline,Hyderabad,2026-03-24,1,NetBanking,0.2,1a6d54e22d1fefc356bccdd94d8c7bf0567ea3ffb9d6f66189713154ab3e3c56,XXXXXX3250,successful,Shoes,Clothing,8000.0,1600.0,6400.0
1482,481,Valerie Phillips,102,70000.0,Phone,Electronics,offline,Chennai,2025-01-05,3,NetBanking,0.3,924f9c219200eca55869d895a975b2e187e682ba279e90dc9b55ef22310e6019,XXXXXX6027,successful,Phone,Electronics,210000.0,63000.0,147000.0
1483,951,Richard Miller,110,45000.0,Microwave,Home Appliances,online,Mumbai,2026-03-03,5,Cash,0.4,fd4e3836a31a99f33b387ba6f5ce09ea2c2539bd382c2b1c34dfb408b0b21dc1,XXXXXX6379,successful,Microwave,Home Appliances,225000.0,90000.0,135000.0
1484,145,Michael Hendrix,101,250000.0,Laptop,Electronics,offline,Delhi,2025-09-24,2,Cash,0.1,5c6a6c7f2c6ecc2c47a752fbed21e590c057866af9c0f8d124f389439d47a1c2,XXXXXX1396,successful,Laptop,Electronics,500000.0,50000.0,450000.0
1485,564,Spencer Davis,108,15000.0,Mixer Grinder,HOME,offline,Chennai,2025-10-19,4,Cash,0.35,da26f382d2ac516e504d4f9173004908f41bc2e287c1eb479582c4c0ea26879d,XXXXXX0711,successful,Mixer Grinder,Home Appliances,60000.0,21000.0,39000.0
1486,963,Laura Stevenson,105,45000.0,Tv,Electronics,offline,Chennai,2025-07-13,1,Cash,0.25,b995779805ba57ae0d0e4136fb34a113efe083fe02c7d0d15e37eaaf1dee960d,XXXXXX4205,successful,TV,Electronics,45000.0,11250.0,33750.0
1487,473,Daniel Tapia,103,1300.0,Shirt,clothing,offline,Hyderabad,2025-06-12,5,NetBanking,0.1,184428a7316ad27a87e3cab290972bcc6e0b6f769a6aba06f81798a3a19ffe1b,XXXXXX3308,successful,Shirt,Clothing,6500.0,650.0,5850.0
1488,615,Carolyn Torres,108,15000.0,Mixer Grinder,HOME,offline,Mumbai,2025-07-14,2,Cash,0.25,742dbf8f68734cecdae4c201d8ffe27f0d7b03df6f95b537a51541ce23b84671,XXXXXX5838,successful,Mixer Grinder,Home Appliances,30000.0,7500.0,22500.0
1489,890,Holly Mckay,101,250000.0,Laptop,Electronics,offline,Chennai,2025-08-04,2,Card,0.05,526648252f3335cbd365bf59e4b2664571a2f96254ee0c1b1fa716c03e0c4715,XXXXXX6494,successful,Laptop,Electronics,500000.0,25000.0,475000.0
1490,901,Robert Mccoy,102,70000.0,Phone,Electronics,online,Mumbai,2026-01-16,3,UPI,0.35,2ae0aad33c250376d24a455ec238a10a7b29890e8ec355fa5950f77f0ec51808,XXXXXX9632,successful,Phone,Electronics,210000.0,73500.0,136500.0
1491,636,Christopher Clark,106,80000.0,Sofa,Furniture,online,Mumbai,2025-01-07,4,Card,0.1,91f0ebaad8498b70d1b5d1c590e0ffd0d7db3950f796c0185e429911f51af33f,XXXXXX2866,successful,Sofa,Furniture,320000.0,32000.0,288000.0
1492,642,Troy Mitchell,101,250000.0,Laptop,Electronics,online,Bangalore,2025-07-17,5,NetBanking,0.4,40a175d94b67c5b138751e12e16c6ea52cdbc0ab22559fe806ac2eeca13b7f76,XXXXXX6968,successful,Laptop,Electronics,1250000.0,500000.0,750000.0
1493,921,Jessica Taylor,106,80000.0,Sofa,FURN,online,Mumbai,2025-12-08,5,UPI,0.3,e6a5ab5eb42b5e54e1dff5eaf79a46b497ef81f9dc64bb1781e71d30b77fed85,XXXXXX0882,successful,Sofa,Furniture,400000.0,120000.0,280000.0
1494,144,Amber Boyd,104,8000.0,Shoes,clothing,online,Mumbai,2025-08-10,2,Card,0.05,6453c152acffc8ba48ded2948ce3bd172798bbaa0272740e056f155459e3b8ef,XXXXXX5581,successful,Shoes,Clothing,16000.0,800.0,15200.0
1495,673,Nicole Davis,104,8000.0,Shoes,clothing,online,Mumbai,2025-07-26,1,UPI,0.1,7ca94171233cde0d35b3dcad9b958c8fafd28dafcd9a520810290c7582fcd5c4,XXXXXX3301,successful,Shoes,Clothing,8000.0,800.0,7200.0
1496,830,Joel Charles,105,45000.0,Tv,Electronics,online,Hyderabad,2025-07-14,2,NetBanking,0.15,e17c56a6a38b56e866527a72df29bf6ae42c31c09a0a4e3ebdc402cde3e18eb2,XXXXXX2354,successful,TV,Electronics,90000.0,13500.0,76500.0
1496,830,Joel Charles,105,45000.0,Tv,Electronics,online,Hyderabad,2025-07-14,2,NetBanking,0.15,e17c56a6a38b56e866527a72df29bf6ae42c31c09a0a4e3ebdc402cde3e18eb2,XXXXXX2354,failed,TV,Electronics,90000.0,13500.0,76500.0
1497,844,Philip Cervantes,108,15000.0,Mixer Grinder,HOME,online,Delhi,2025-10-16,5,Card,0.1,71fe0e271e8ae540e2452e64b943c0897ff27b7c06dc8ec2a579f3686774751c,XXXXXX7742,successful,Mixer Grinder,Home Appliances,75000.0,7500.0,67500.0
1498,230,Jose Guerrero,109,65000.0,Refrigerator,home appliances,online,Hyderabad,2025-10-02,1,Cash,0.35,1bd662bf7c2b8a2805e52bff5d4285e77234b60beef56529c05def844f1fe349,XXXXXX5176,successful,Refrigerator,Home Appliances,65000.0,22750.0,42250.0
1499,939,Megan Tran,109,65000.0,Refrigerator,HOME,online,Hyderabad,2026-03-11,1,NetBanking,0.25,3a41fcf9e0a4af7c7c6d6430212e7e287de0012479c6d73b5c5474b99e3923bb,XXXXXX9384,successful,Refrigerator,Home Appliances,65000.0,16250.0,48750.0
1500,796,Jasmine Lopez,107,50000.0,Dining Table,Furniture,online,Bangalore,2025-07-21,4,Cash,0.15,3b56ffa6073a1eb2ded4401962353dbb5ed5c455edbb29a06789db4d6d863c94,XXXXXX7917,successful,Dining Table,Furniture,200000.0,30000.0,170000.0
1501,53,John Bridges,103,1300.0,Shirt,CLOTH,offline,Hyderabad,2026-02-08,1,UPI,0.05,0d96493f4e42ecb00a0c478d165f9153611d69ba81d3610952c5ec165bc7c680,XXXXXX8917,successful,Shirt,Clothing,1300.0,65.0,1235.0
1502,713,Jason Griffin,104,8000.0,Shoes,CLOTH,offline,Hyderabad,2026-02-01,4,UPI,0.35,33d0498fc058e1f019e9479799a125a860f1da5937b1c4fb7c42f9dca86e10be,XXXXXX8007,successful,Shoes,Clothing,32000.0,11200.0,20800.0
1503,139,Melissa Peterson,109,65000.0,Refrigerator,home appliances,offline,Mumbai,2025-04-23,3,NetBanking,0.25,90c965d07a3fd0bc98104e2646fa9118f0df9c82d926c094ecba5d16a117a9f9,XXXXXX2133,successful,Refrigerator,Home Appliances,195000.0,48750.0,146250.0
1504,407,Erika Maxwell,101,250000.0,Laptop,Electronics,offline,Mumbai,2025-06-28,2,Card,0.25,31d34861a9fa3caac43e3ea33ddddc6beb39e42b2e125bfe79c5fdda6a877e31,XXXXXX1379,successful,Laptop,Electronics,500000.0,125000.0,375000.0
1505,820,Mary Goodwin,101,250000.0,Laptop,Electronics,offline,Delhi,2025-03-07,1,UPI,0.1,628d076147024f7fae6fe26aeb716217047f8c5d8e390784fd74aab065970e04,XXXXXX9201,successful,Laptop,Electronics,250000.0,25000.0,225000.0
1506,556,Roger Guerrero,105,45000.0,Tv,Electronics,online,Mumbai,2025-06-18,5,NetBanking,0.05,73d26a4985b59a560c2575ee0a51d0b5da69892dcb84ebe33d4a2d6e9b4e5d97,XXXXXX5988,successful,TV,Electronics,225000.0,11250.0,213750.0
1507,200,Miguel Proctor,107,50000.0,Dining Table,FURN,online,Delhi,2025-05-30,5,Cash,0.2,9e8e3e96cbcc9c7acf49b3f51789856ddbf3b1f2e36efd6d8ba845663e3742b4,XXXXXX5835,successful,Dining Table,Furniture,250000.0,50000.0,200000.0
1508,405,Tina Olson,102,70000.0,Phone,Electronics,offline,Bangalore,2025-06-20,2,Card,0.15,bf1ddd1cdb3fa9dc59ae59e49e15406db397203622d35a171a6bd5fcc6b39226,XXXXXX3492,successful,Phone,Electronics,140000.0,21000.0,119000.0
1509,37,Joshua Nunez,101,250000.0,Laptop,Electronics,offline,Mumbai,2025-10-10,5,Cash,0.3,72837615be7d1b08611790f3f3ff8f99b0a3cde6c646c7e7fc540a8e81120c3f,XXXXXX8785,successful,Laptop,Electronics,1250000.0,375000.0,875000.0
1510,886,Ashley Gamble,106,80000.0,Sofa,Furniture,offline,Bangalore,2026-04-15,5,Cash,0.2,90027d531b8207d03addea3f900c3413cc99111e0319e4104a5156cd7d6954e3,XXXXXX3316,successful,Sofa,Furniture,400000.0,80000.0,320000.0
1511,257,Courtney Terrell,101,250000.0,Laptop,Electronics,online,Mumbai,2025-05-26,1,NetBanking,0.15,8aaf453dc682fdf7a438f81f333d07c2e20f4ff5fd71f69768005e27af656133,XXXXXX1354,successful,Laptop,Electronics,250000.0,37500.0,212500.0
1512,435,Wendy Robinson,103,1300.0,Shirt,Clothing,online,Delhi,2025-09-07,4,UPI,0.35,c96db1c3fb5dcbb76de4dea884c75221dcdccf50f2d1e2c550cc89827aa9ff9e,XXXXXX4454,successful,Shirt,Clothing,5200.0,1819.9999999999998,3380.0
1513,91,Christopher Martin,109,65000.0,Refrigerator,HOME,offline,Bangalore,2026-10-02,3,NetBanking,0.25,b9e0c2d9c676a022ecfce21cfca755fc409a089a23df751f571f0db6b460f282,XXXXXX8811,successful,Refrigerator,Home Appliances,195000.0,48750.0,146250.0
1514,756,Juan Mata,107,50000.0,Dining Table,Furniture,offline,Bangalore,2026-02-16,1,Cash,0.4,0e08248b1952bf56f12aa2dbcf1a9743a2077b7d5bf13ac617308d3f527d1da2,XXXXXX4818,successful,Dining Table,Furniture,50000.0,20000.0,30000.0
1515,285,Amanda Anderson,110,45000.0,Microwave,HOME,offline,Chennai,2026-04-04,1,NetBanking,0.3,b16f4e6d8be3b6bfd68203c6498a14c19a23148a6faa7159900571cfda9889db,XXXXXX0174,successful,Microwave,Home Appliances,45000.0,13500.0,31500.0
1516,238,Zachary Hooper,105,45000.0,Tv,Electronics,online,Bangalore,2025-08-27,2,Card,0.25,eb7cfa9601bbfd2d11f446f87f8e38bf8f5604f313f14d831fdf37e3f0d6baff,XXXXXX0012,successful,TV,Electronics,90000.0,22500.0,67500.0
1517,889,Robert Carlson,110,45000.0,Microwave,HOME,online,Delhi,2025-08-22,4,UPI,0.1,d6819f9fb8a2dcb69bfb67e199ad01d7c462f89691eb10d0ea92ef1ed652d7f5,XXXXXX8201,successful,Microwave,Home Appliances,180000.0,18000.0,162000.0
1518,728,Lisa Miller,106,80000.0,Sofa,furniture,online,Chennai,2025-04-19,5,Cash,0.4,4fdac8377bcedb28f81b68f0a705c723fa8db723aaf81bae28160a1f37eaea1a,XXXXXX3795,successful,Sofa,Furniture,400000.0,160000.0,240000.0
1518,728,Lisa Miller,106,80000.0,Sofa,furniture,online,Chennai,2025-04-19,5,Cash,0.4,4fdac8377bcedb28f81b68f0a705c723fa8db723aaf81bae28160a1f37eaea1a,XXXXXX3795,failed,Sofa,Furniture,400000.0,160000.0,240000.0
1519,544,Charles Weaver,101,250000.0,Laptop,Electronics,offline,Mumbai,2025-06-27,3,Card,0.25,57e98d7b61f48b3aabd081480a86a73ecf29c9d5a6eab0e7756ff59d2938cf99,XXXXXX1294,successful,Laptop,Electronics,750000.0,187500.0,562500.0
1520,414,Chase Johnson,102,70000.0,Phone,Electronics,offline,Delhi,2025-08-18,5,Card,0.05,a246e6452c2be333b10432d4a0d948ac6210d1f14782c93ceb07a4b811d5ad8d,XXXXXX1815,successful,Phone,Electronics,350000.0,17500.0,332500.0
1520,414,Chase Johnson,102,70000.0,Phone,Electronics,offline,Delhi,2025-08-18,5,Card,0.05,a246e6452c2be333b10432d4a0d948ac6210d1f14782c93ceb07a4b811d5ad8d,XXXXXX1815,failed,Phone,Electronics,350000.0,17500.0,332500.0
1521,229,Randy Wilkins,107,50000.0,Dining Table,furniture,online,Hyderabad,2026-02-10,3,Card,0.1,6710a0de2017476618706d50bb6f75c06718ec08013c68d97cd6d1d8a7d717ad,XXXXXX2127,successful,Dining Table,Furniture,150000.0,15000.0,135000.0
1522,215,Crystal Aguilar,104,8000.0,Shoes,clothing,offline,Mumbai,2026-06-01,1,NetBanking,0.25,e09d7b327f4e1686347bf500493ee805799de0ee48318320d2e16ea64e5c57c2,XXXXXX5910,successful,Shoes,Clothing,8000.0,2000.0,6000.0
1523,680,Benjamin Anderson,104,8000.0,Shoes,CLOTH,online,Delhi,2025-07-20,1,UPI,0.4,3e0613778583d1acb219e9d846da17ad0b6e5190c1980471216cc07bad1b798c,XXXXXX6812,successful,Shoes,Clothing,8000.0,3200.0,4800.0
1524,776,Erica Moore,109,65000.0,Refrigerator,HOME,offline,Chennai,2025-03-09,5,UPI,0.4,02d7b3bba863795dc37ca7caaeb45da7db9891f0af205e1e7446d5d8eb9767df,XXXXXX1731,successful,Refrigerator,Home Appliances,325000.0,130000.0,195000.0
1525,507,Thomas Cameron,108,15000.0,Mixer Grinder,Home Appliances,online,Delhi,2025-06-16,4,Card,0.35,d1a3662414787e46f75a4c7dfc80a30ace6eb31de5488f1e9b660701cb9f4138,XXXXXX2264,successful,Mixer Grinder,Home Appliances,60000.0,21000.0,39000.0
1525,507,Thomas Cameron,108,15000.0,Mixer Grinder,Home Appliances,online,Delhi,2025-06-16,4,Card,0.35,d1a3662414787e46f75a4c7dfc80a30ace6eb31de5488f1e9b660701cb9f4138,XXXXXX2264,failed,Mixer Grinder,Home Appliances,60000.0,21000.0,39000.0
1526,400,Brenda Johnson,106,80000.0,Sofa,furniture,online,Chennai,2025-05-12,4,Card,0.1,e6d59c0e946ca57d90e04054988859bae6094255dc3e03cb4c83e7021a043487,XXXXXX8393,successful,Sofa,Furniture,320000.0,32000.0,288000.0
1527,872,David Miller,109,65000.0,Refrigerator,HOME,online,Mumbai,2025-04-29,3,NetBanking,0.3,b24be28a1b7a84e10c867e14eeca002c365fa00934c58a7025f78d211dca6443,XXXXXX0205,successful,Refrigerator,Home Appliances,195000.0,58500.0,136500.0
1528,518,Alexander Davenport,101,250000.0,Laptop,Electronics,online,Bangalore,2025-11-25,5,Cash,0.4,5f499cc262e0ff5f7e024725c9ed3d642d5bf49cd8d39431fc1dd4cb792fee06,XXXXXX9276,successful,Laptop,Electronics,1250000.0,500000.0,750000.0
1529,570,Donald Carter,105,45000.0,Tv,Electronics,online,Chennai,2025-08-03,3,UPI,0.15,fac4dcc8ab7348aa83d911264d07925b9f733b815ce06bb28547fedb07d981eb,XXXXXX0219,successful,TV,Electronics,135000.0,20250.0,114750.0
1530,513,Brandon Sims,101,250000.0,Laptop,Electronics,online,Chennai,2025-09-19,4,Card,0.2,51f1cbbcc3dc7c87cb52241b4278fddf066e18c9bf8c9a83ec9631cd1a85d9fe,XXXXXX7219,successful,Laptop,Electronics,1000000.0,200000.0,800000.0
1531,131,Pamela Peterson,103,1300.0,Shirt,Clothing,online,Bangalore,2025-09-07,3,UPI,0.15,28b8883658580d5d23c90b08b705f71911fc97ba36150f89090da069e07ec881,XXXXXX8147,successful,Shirt,Clothing,3900.0,585.0,3315.0
1532,546,Angel Gibson,102,70000.0,Phone,Electronics,offline,Mumbai,2025-07-10,2,UPI,0.15,2a3e0bca30ee11a233dd2da68332ac9d983ec593d4a307b09808d6e68aed146b,XXXXXX1227,successful,Phone,Electronics,140000.0,21000.0,119000.0
1533,767,John Farmer,107,50000.0,Dining Table,furniture,online,Mumbai,2025-07-31,4,NetBanking,0.05,9fc50fc1f8ad5cfaa98c68e89237ec12ee8d5fa6c20a2ae9e72d9e2cb3e7797e,XXXXXX7080,successful,Dining Table,Furniture,200000.0,10000.0,190000.0
1534,600,James Schaefer,101,250000.0,Laptop,Electronics,offline,Chennai,2025-11-05,2,Card,0.05,d267e2659aadead31909b31b81ead73645ac2e7a5910a96f039e54f76a297d74,XXXXXX4220,successful,Laptop,Electronics,500000.0,25000.0,475000.0
1535,515,Amy Lee,105,45000.0,Tv,Electronics,offline,Chennai,2025-05-21,1,UPI,0.05,0b943ce1d1b723104f6a237e75fc90f73efcb8b631af4923987d38e3b8e3e921,XXXXXX0756,successful,TV,Electronics,45000.0,2250.0,42750.0
1536,498,Russell Crawford,105,45000.0,Tv,Electronics,online,Hyderabad,2025-06-25,5,UPI,0.25,b7e5704809fddeb6b154062ba9a71be16d4c0c2863aebc0cac80224cf165382d,XXXXXX1675,successful,TV,Electronics,225000.0,56250.0,168750.0
1537,2,Steven Evans,107,50000.0,Dining Table,furniture,online,Delhi,2025-07-07,2,UPI,0.25,a6c45101e45fecc6ce25041fc13a69d13c16e5ec020f7349067bd0d00783c948,XXXXXX2287,successful,Dining Table,Furniture,100000.0,25000.0,75000.0
1537,2,Steven Evans,107,50000.0,Dining Table,furniture,online,Delhi,2025-07-07,2,UPI,0.25,a6c45101e45fecc6ce25041fc13a69d13c16e5ec020f7349067bd0d00783c948,XXXXXX2287,failed,Dining Table,Furniture,100000.0,25000.0,75000.0
1538,279,Lucas Stevens,107,50000.0,Dining Table,Furniture,online,Hyderabad,2025-10-20,5,Cash,0.4,33933446c67203085ccdace92d436095f6c499802174dff50401efc4ad22da46,XXXXXX3687,successful,Dining Table,Furniture,250000.0,100000.0,150000.0
1539,938,Mary Rogers,108,15000.0,Mixer Grinder,home appliances,online,Hyderabad,2026-12-02,2,NetBanking,0.1,714a0ff6cc07477e6c1ded39cb5f98bf7f3ca3dafdd6aedffb78d6de762c5989,XXXXXX3823,successful,Mixer Grinder,Home Appliances,30000.0,3000.0,27000.0
1540,733,Jessica Lin,102,70000.0,Phone,Electronics,online,Delhi,2025-09-05,4,Card,0.05,0db191a9ef3cbd33bb05c0caf39be9b0df3c869b5015693ad271009cddd1622a,XXXXXX6363,successful,Phone,Electronics,280000.0,14000.0,266000.0
1541,629,Alec Kelly,101,250000.0,Laptop,Electronics,offline,Delhi,2025-09-29,4,Card,0.2,1406ed6fa148a7ac3ab986635f472070f4a2f6b54247950c1c8aa77c418cd6e6,XXXXXX9475,successful,Laptop,Electronics,1000000.0,200000.0,800000.0
1542,79,Tony Jones,103,1300.0,Shirt,Clothing,offline,Bangalore,2025-07-10,2,UPI,0.15,7f5abbb6fcb2c5ad19c929b32eca4f8a34ccf4ac54a9200e2afd7089bafbf93f,XXXXXX5623,successful,Shirt,Clothing,2600.0,390.0,2210.0
1543,938,Mary Rogers,102,70000.0,Phone,Electronics,online,Hyderabad,2025-11-12,3,Cash,0.35,714a0ff6cc07477e6c1ded39cb5f98bf7f3ca3dafdd6aedffb78d6de762c5989,XXXXXX3823,successful,Phone,Electronics,210000.0,73500.0,136500.0
1544,501,Tammy Gomez,110,45000.0,Microwave,Home Appliances,online,Bangalore,2026-03-19,5,Cash,0.3,58113ab88f9317b8700f6fd27a1d7cb397cf94a31555421520f21b10a0f31bab,XXXXXX1201,successful,Microwave,Home Appliances,225000.0,67500.0,157500.0
1545,133,Christy Stone,101,250000.0,Laptop,Electronics,offline,Chennai,2025-08-24,3,Card,0.25,a6041cdb2ec6a105872a99ab61bfbcc637f0620ec693357e0ea97341440d55b4,XXXXXX5000,successful,Laptop,Electronics,750000.0,187500.0,562500.0
1546,674,Haley Alvarez,103,1300.0,Shirt,CLOTH,online,Bangalore,2025-10-02,5,Card,0.2,93c41008d2c7d281e67d383836fc615f9686eb3dcbfcb38dcec394e7f0731028,XXXXXX8272,successful,Shirt,Clothing,6500.0,1300.0,5200.0
1546,674,Haley Alvarez,103,1300.0,Shirt,CLOTH,online,Bangalore,2025-10-02,5,Card,0.2,93c41008d2c7d281e67d383836fc615f9686eb3dcbfcb38dcec394e7f0731028,XXXXXX8272,failed,Shirt,Clothing,6500.0,1300.0,5200.0
1547,712,Laura Rogers,104,8000.0,Shoes,clothing,offline,Hyderabad,2026-01-10,4,UPI,0.3,ed8ed02dbfef163e6a3d9e1ac9103490bbeeab074e58ee8094f0028dffb4e3e1,XXXXXX5295,successful,Shoes,Clothing,32000.0,9600.0,22400.0
1548,967,Brittany Bush,109,65000.0,Refrigerator,home appliances,online,Hyderabad,2025-07-17,4,Cash,0.05,5d929216eff9d713bf0bedf384347d6004aab30bb10d5cc10ed8b89c8a74ec97,XXXXXX4454,successful,Refrigerator,Home Appliances,260000.0,13000.0,247000.0
1549,46,Mallory Boyd,109,65000.0,Refrigerator,home appliances,offline,Delhi,2025-04-24,1,Card,0.2,759d457bc519089082643577b0a740c82c9cbcbf86a064f885dacfe803adf1d9,XXXXXX2449,successful,Refrigerator,Home Appliances,65000.0,13000.0,52000.0
1550,337,Cameron Myers,103,1300.0,Shirt,CLOTH,online,Chennai,2025-09-05,1,NetBanking,0.1,e7a78278a002da5b88e0cd5a46f88c6a1f75aaa37660650861a35efddce79c1a,XXXXXX1877,successful,Shirt,Clothing,1300.0,130.0,1170.0
1551,501,Tammy Gomez,103,1300.0,Shirt,clothing,offline,Bangalore,2025-10-13,3,Cash,0.35,58113ab88f9317b8700f6fd27a1d7cb397cf94a31555421520f21b10a0f31bab,XXXXXX1201,successful,Shirt,Clothing,3900.0,1365.0,2535.0
1552,781,Connor Farrell,101,250000.0,Laptop,Electronics,online,Mumbai,2026-03-19,2,Cash,0.05,dcac40670925c8a746cfecda06268015ad21d111074a4e5cc82cd08b812b389a,XXXXXX3407,successful,Laptop,Electronics,500000.0,25000.0,475000.0
1553,495,John Cummings,108,15000.0,Mixer Grinder,home appliances,online,Hyderabad,2025-08-08,3,NetBanking,0.05,deff447adabc5e132c994d4648ccfe19ea87da1c2fb3bd0725013ed00b33f7e0,XXXXXX7125,successful,Mixer Grinder,Home Appliances,45000.0,2250.0,42750.0
1553,495,John Cummings,108,15000.0,Mixer Grinder,home appliances,online,Hyderabad,2025-08-08,3,NetBanking,0.05,deff447adabc5e132c994d4648ccfe19ea87da1c2fb3bd0725013ed00b33f7e0,XXXXXX7125,failed,Mixer Grinder,Home Appliances,45000.0,2250.0,42750.0
1554,964,Amy Brown,107,50000.0,Dining Table,furniture,online,Mumbai,2025-12-23,3,Card,0.1,e71eb59a467deb3d3fbf5b4962cb617ef4b84edf17039984b222022e21809814,XXXXXX0526,successful,Dining Table,Furniture,150000.0,15000.0,135000.0
